DATE,MAJOR,NUM_STUDENTS,CHANGE_IN_CREDITS_ATTEMPTED
2015-05-15,ESL1,4,3.0
2015-12-15,ESL1,9,26.0
2016-05-15,ESL1,7,-6.0
2016-12-15,ESL1,9,-18.0
2017-05-15,ESL1,6,0.0
2003-12-15,ESL2,2,12.0
2004-05-15,ESL2,1,-6.0
2004-12-15,ESL2,3,15.0
2005-05-15,ESL2,3,-9.0
2005-12-15,ESL2,2,3.0
2006-05-15,ESL2,3,9.0
2006-12-15,ESL2,9,51.0
2007-05-15,ESL2,7,-18.0
2007-12-15,ESL2,5,-21.0
2008-05-15,ESL2,4,-21.0
2008-12-15,ESL2,1,-9.0
2009-05-15,ESL2,1,0.0
2009-12-15,ESL2,2,6.0
2010-05-15,ESL2,3,9.0
2010-12-15,ESL2,3,6.0
2011-05-15,ESL2,5,3.0
2011-12-15,ESL2,3,-21.0
2012-05-15,ESL2,5,24.0
2012-12-15,ESL2,17,114.0
2013-05-15,ESL2,21,37.0
2013-12-15,ESL2,26,3.0
2014-05-15,ESL2,17,-73.0
2014-12-15,ESL2,20,57.0
2015-05-15,ESL2,19,-33.0
2015-12-15,ESL2,24,78.0
2016-05-15,ESL2,24,-48.0
2016-12-15,ESL2,24,39.0
2017-05-15,ESL2,23,-84.0
1997-12-15,ESOL,1,3.0
1998-05-15,ESOL,1,0.0
1998-12-15,ESOL,1,0.0
1999-05-15,ESOL,3,15.0
1999-12-15,ESOL,11,54.0
2000-05-15,ESOL,11,-9.0
2000-12-15,ESOL,14,27.0
2001-05-15,ESOL,13,-24.0
2001-12-15,ESOL,19,45.0
2002-05-15,ESOL,21,15.0
2002-12-15,ESOL,13,-69.0
2003-05-15,ESOL,8,-36.0
2003-12-15,ESOL,4,-9.0
2004-05-15,ESOL,4,0.0
2004-12-15,ESOL,2,-9.0
1999-05-15,ESOT,1,9.0
1999-12-15,ESOT,1,0.0
2000-05-15,ESOT,4,12.0
2000-12-15,ESOT,5,18.0
2001-05-15,ESOT,5,0.0
2001-12-15,ESOT,3,-18.0
2002-05-15,ESOT,4,6.0
2002-12-15,ESOT,3,-18.0
2003-05-15,EST1,2,18.0
2003-12-15,EST1,3,9.0
2004-05-15,EST1,3,3.0
2004-12-15,EST1,2,-18.0
2010-12-15,EST1,1,0.0
2011-05-15,EST1,1,-3.0
2009-12-15,ETHS,4,24.0
2010-05-15,ETHS,3,-6.0
2010-12-15,ETHS,13,88.0
2011-05-15,ETHS,11,-9.0
2011-12-15,ETHS,9,-39.0
2012-05-15,ETHS,10,2.0
2012-12-15,ETHS,12,21.0
2013-05-15,ETHS,15,14.0
2013-12-15,ETHS,15,1.0
2014-05-15,ETHS,21,45.0
2014-12-15,ETHS,10,-69.0
2015-05-15,ETHS,15,15.0
2015-12-15,ETHS,15,33.0
2016-05-15,ETHS,18,15.0
2016-12-15,ETHS,11,-50.0
2017-05-15,ETHS,12,-16.0
2002-12-15,FADE,46,653.0
2003-05-15,FADE,46,52.0
2003-12-15,FADE,34,-204.0
2004-05-15,FADE,34,27.0
2004-12-15,FADE,31,-65.0
2005-05-15,FADE,33,60.0
2005-12-15,FADE,26,-295.0
2006-05-15,FADE,27,151.0
2006-12-15,FADE,17,-164.0
2007-05-15,FADE,18,34.0
2007-12-15,FADE,7,-194.0
2008-05-15,FADE,7,23.0
2002-12-15,FAME,40,615.0
2003-05-15,FAME,40,5.0
2003-12-15,FAME,30,-229.0
2004-05-15,FAME,31,48.0
2004-12-15,FAME,22,-114.0
2005-05-15,FAME,26,98.0
2005-12-15,FAME,17,-214.0
2006-05-15,FAME,20,91.0
2006-12-15,FAME,21,-11.0
2007-05-15,FAME,19,-32.0
2007-12-15,FAME,8,-135.0
2008-05-15,FAME,8,10.0
2008-12-15,FAME,2,-105.0
2009-05-15,FAME,1,-14.0
2015-12-15,FASL,4,44.0
2016-05-15,FASL,14,96.0
2016-12-15,FASL,24,128.0
2017-05-15,FASL,23,-20.0
2002-12-15,FCED,5,70.0
2003-05-15,FCED,6,6.0
2003-12-15,FCED,6,1.0
2004-05-15,FCED,3,-35.0
2004-12-15,FCED,1,-25.0
2005-05-15,FCED,1,-2.0
2005-12-15,FCED,2,15.0
2006-05-15,FCED,2,4.0
2006-12-15,FCED,2,-1.0
2007-05-15,FCED,1,-14.0
2007-12-15,FCED,1,-4.0
2008-12-15,FCED,1,0.0
2006-12-15,FEDA,1,3.0
2007-12-15,FEDA,1,0.0
2008-05-15,FEDA,1,0.0
2008-12-15,FEDA,2,6.0
2009-05-15,FEDA,1,-3.0
2010-05-15,FEDA,1,-3.0
2011-12-15,FEDA,1,0.0
2013-05-15,FEDA,1,0.0
2013-12-15,FEDA,2,3.0
2014-12-15,FEDA,1,-3.0
2016-05-15,FEDA,1,3.0
2016-12-15,FEDA,1,0.0
1997-12-15,FIAR,7,99.0
1998-05-15,FIAR,5,-28.0
1998-12-15,FIAR,3,-33.0
1999-05-15,FIAR,11,112.0
1999-12-15,FIAR,7,-46.0
2000-05-15,FIAR,6,-23.0
2000-12-15,FIAR,5,-9.0
2001-05-15,FIAR,5,-3.0
2001-12-15,FIAR,3,-27.0
2002-05-15,FIAR,1,-34.0
2002-12-15,FIAR,2,7.0
2003-05-15,FIAR,3,13.0
2003-12-15,FIAR,3,0.0
2004-05-15,FIAR,3,5.0
2004-12-15,FIAR,2,-18.0
2005-05-15,FIAR,2,-1.0
2006-12-15,FINA,22,314.0
2007-05-15,FINA,44,334.0
2007-12-15,FINA,137,1386.0
2008-05-15,FINA,166,466.0
2008-12-15,FINA,298,2049.0
2009-05-15,FINA,303,-28.0
2009-12-15,FINA,333,561.0
2010-05-15,FINA,310,-432.0
2010-12-15,FINA,311,103.5
2011-05-15,FINA,316,8.5
2011-12-15,FINA,408,1577.0
2012-05-15,FINA,427,91.0
2012-12-15,FINA,485,1247.0
2013-05-15,FINA,476,-160.5
2013-12-15,FINA,509,327.5
2014-05-15,FINA,496,17.0
2014-12-15,FINA,620,1900.0
2015-05-15,FINA,635,273.0
2015-12-15,FINA,695,935.5
2016-05-15,FINA,700,178.5
2016-12-15,FINA,530,-2748.5
2017-05-15,FINA,499,-889.5
2014-12-15,FINX,26,390.0
2015-05-15,FINX,22,-31.5
2015-12-15,FINX,40,240.0
2010-12-15,FIPC,1,9.0
2011-05-15,FIPC,1,2.0
2012-05-15,FIPC,1,-2.0
2016-12-15,FITV,62,980.0
2017-05-15,FITV,88,414.0
2007-05-15,FMLE,13,130.0
2005-05-15,FNPL,10,215.99999999999994
2005-12-15,FNPL,11,4.800000000000011
2006-05-15,FNPL,11,8.399999999999949
2006-12-15,FNPL,19,-69.59999999999994
2007-05-15,FNPL,33,249.60000000000048
2007-12-15,FNPL,22,-102.00000000000034
2008-05-15,FNPL,19,103.20000000000039
2008-12-15,FNPL,13,-142.80000000000052
2009-05-15,FNPL,17,96.00000000000028
2002-12-15,FOOD,35,323.0
2003-05-15,FOOD,31,-2.0
2003-12-15,FOOD,33,34.0
2004-05-15,FOOD,33,40.0
2004-12-15,FOOD,22,-165.0
2005-05-15,FOOD,18,-19.0
2005-12-15,FOOD,20,7.0
2006-05-15,FOOD,20,34.0
2006-12-15,FOOD,14,-74.0
2007-05-15,FOOD,10,-32.0
2007-12-15,FOOD,3,-111.0
2008-05-15,FOOD,1,-25.0
2002-12-15,FRED,1,15.0
2002-12-15,FREN,4,57.0
2003-05-15,FREN,4,-1.0
2003-12-15,FREN,3,-26.0
2004-05-15,FREN,3,9.0
2004-12-15,FREN,1,-27.0
1997-12-15,FRLA,7,100.0
1998-05-15,FRLA,8,14.0
1998-12-15,FRLA,7,-4.0
1999-05-15,FRLA,11,13.0
1999-12-15,FRLA,9,11.0
2000-05-15,FRLA,10,22.0
2000-12-15,FRLA,7,-43.0
2001-05-15,FRLA,9,16.0
2001-12-15,FRLA,8,-23.0
2002-05-15,FRLA,5,-39.0
2002-12-15,FRLA,5,-6.0
2003-05-15,FRLA,7,17.0
2003-12-15,FRLA,6,-30.0
2004-05-15,FRLA,8,49.0
2004-12-15,FRLA,7,-19.0
2005-05-15,FRLA,10,50.0
2005-12-15,FRLA,11,35.0
2006-05-15,FRLA,13,26.0
2006-12-15,FRLA,11,-15.0
2007-05-15,FRLA,14,28.0
2007-12-15,FRLA,13,-79.0
2008-05-15,FRLA,13,38.0
2008-12-15,FRLA,6,-67.0
2009-05-15,FRLA,9,25.0
2009-12-15,FRLA,7,-14.0
2010-05-15,FRLA,13,113.0
2010-12-15,FRLA,14,-13.0
2011-05-15,FRLA,15,-21.0
2011-12-15,FRLA,16,60.0
2012-05-15,FRLA,19,7.0
2012-12-15,FRLA,14,-86.0
2013-05-15,FRLA,15,38.0
2013-12-15,FRLA,15,18.0
2014-05-15,FRLA,14,3.0
2014-12-15,FRLA,11,-95.0
2015-05-15,FRLA,14,81.0
2015-12-15,FRLA,10,-51.0
2016-05-15,FRLA,15,78.0
2016-12-15,FRLA,10,-112.0
2017-05-15,FRLA,9,8.0
1997-12-15,FRST,3,32.0
1998-05-15,FRST,8,81.0
1998-12-15,FRST,5,-31.0
1999-05-15,FRST,8,37.0
1999-12-15,FRST,8,-16.0
2000-05-15,FRST,8,11.0
2000-12-15,FRST,5,-62.0
2001-05-15,FRST,5,-8.0
2001-12-15,FRST,4,18.0
2002-05-15,FRST,4,-19.0
2002-12-15,FRST,2,-28.0
2003-05-15,FRST,5,50.0
2003-12-15,FRST,4,-20.0
2004-05-15,FRST,3,-31.0
2004-12-15,FRST,1,1.0
2005-05-15,FRST,1,1.0
2005-12-15,FRST,1,0.0
2006-05-15,FRST,1,-16.0
2006-12-15,FRST,4,67.0
2007-05-15,FRST,6,35.0
2007-12-15,FRST,5,-46.0
2008-05-15,FRST,8,24.0
2008-12-15,FRST,8,56.0
2009-05-15,FRST,8,-28.0
2009-12-15,FRST,3,-62.0
2010-05-15,FRST,2,-13.0
2010-12-15,FRST,1,-33.0
2011-05-15,FRST,1,0.0
2011-12-15,FRST,2,29.0
2012-05-15,FRST,3,21.0
2012-12-15,FRST,7,77.0
2013-05-15,FRST,11,28.0
2013-12-15,FRST,6,-64.0
2014-05-15,FRST,6,-9.0
2014-12-15,FRST,5,1.0
2015-05-15,FRST,6,10.0
2015-12-15,FRST,6,7.0
2016-05-15,FRST,5,-30.0
2016-12-15,FRST,5,3.0
2017-05-15,FRST,9,61.0
1997-12-15,GEFI,9,49.5
1998-12-15,GEFI,6,-19.5
1999-05-15,GEFI,5,-6.0
1999-12-15,GEFI,4,-9.0
2000-05-15,GEFI,4,18.0
2000-12-15,GEFI,3,0.0
2001-05-15,GEFI,3,-9.0
2001-12-15,GEFI,4,4.5
2002-05-15,GEFI,3,-13.5
2002-12-15,GEFI,5,12.0
2003-05-15,GEFI,5,-10.5
2003-12-15,GEFI,7,13.5
2004-05-15,GEFI,6,-1.5
2004-12-15,GEFI,4,-7.5
2005-05-15,GEFI,3,-9.0
2005-12-15,GEFI,3,3.0
2006-05-15,GEFI,3,0.0
2006-12-15,GEFI,3,-6.0
2007-05-15,GEFI,3,0.0
2007-12-15,GEFI,1,-6.0
2008-05-15,GEFI,2,3.0
2008-12-15,GEFI,2,0.0
2009-05-15,GEFI,2,-3.0
2009-12-15,GEFI,1,0.0
2010-05-15,GEFI,1,0.0
2010-12-15,GEFI,2,3.0
1999-05-15,GERM,1,16.0
1999-12-15,GERM,1,2.0
2000-05-15,GERM,1,-2.0
2005-05-15,GERM,1,0.0
2005-12-15,GERM,5,61.0
2006-05-15,GERM,5,4.0
2006-12-15,GERM,5,-2.0
2007-05-15,GERM,6,4.0
2007-12-15,GERM,4,-17.0
2008-05-15,GERM,4,-18.0
2008-12-15,GERM,2,-33.0
2009-05-15,GERM,2,0.0
2012-12-15,GERM,3,22.0
2013-05-15,GERM,2,0.0
2013-12-15,GERM,3,0.0
2014-05-15,GERM,3,11.0
2014-12-15,GERM,2,-16.0
2015-05-15,GERM,1,-16.0
2015-12-15,GERM,1,0.0
2016-05-15,GERM,3,32.0
2016-12-15,GERM,2,-19.0
2017-05-15,GERM,2,4.0
1997-12-15,GESC,39,568.0
1998-05-15,GESC,49,170.5
1998-12-15,GESC,26,-365.5
1999-05-15,GESC,39,188.0
1999-12-15,GESC,26,-218.0
2000-05-15,GESC,28,-5.0
2000-12-15,GESC,21,-29.0
2001-05-15,GESC,20,-46.0
2001-12-15,GESC,13,-68.0
2002-05-15,GESC,21,138.0
2002-12-15,GESC,24,54.0
2003-05-15,GESC,32,104.0
2003-12-15,GESC,24,-140.0
2004-05-15,GESC,30,91.0
2004-12-15,GESC,30,24.0
2005-05-15,GESC,38,126.0
2005-12-15,GESC,23,-252.0
2006-05-15,GESC,43,325.0
2006-12-15,GESC,42,14.0
2007-05-15,GESC,53,161.0
2007-12-15,GESC,46,-81.0
2008-05-15,GESC,68,386.0
2008-12-15,GESC,46,-371.0
2009-05-15,GESC,48,1.0
2009-12-15,GESC,44,-77.0
2010-05-15,GESC,54,128.0
2010-12-15,GESC,56,83.0
2011-05-15,GESC,61,60.0
2011-12-15,GESC,50,-151.0
2012-05-15,GESC,51,26.0
2012-12-15,GESC,49,-21.0
2013-05-15,GESC,48,-30.0
2013-12-15,GESC,37,-220.0
2014-05-15,GESC,46,142.0
2014-12-15,GESC,45,-14.0
2015-05-15,GESC,49,53.0
2015-12-15,GESC,48,31.0
2016-05-15,GESC,56,175.0
2016-12-15,GESC,62,103.0
2017-05-15,GESC,71,141.0
1997-12-15,GEST,1,0.0
1998-05-15,GEST,3,33.0
1998-12-15,GEST,3,-17.0
1999-05-15,GEST,3,-4.0
1999-12-15,GEST,2,24.0
2000-05-15,GEST,2,-4.0
2004-12-15,GEST,1,-15.0
2005-05-15,GEST,1,0.0
2006-05-15,GEST,3,34.0
2006-12-15,GEST,3,2.0
2007-05-15,GEST,3,-19.0
2007-12-15,GEST,1,-15.0
2010-12-15,GEST,2,8.0
2011-05-15,GEST,2,6.0
2011-12-15,GEST,1,-14.0
2012-05-15,GEST,1,-1.0
2012-12-15,GEST,1,-18.0
2013-05-15,GEST,1,0.0
2014-12-15,GLBU,81,1288.0
2015-05-15,GLBU,90,142.0
2015-12-15,GLBU,169,1244.0
2016-05-15,GLBU,170,102.5
2016-12-15,GLBU,268,1441.5
2017-05-15,GLBU,266,-56.0
2011-05-15,GLFI,32,192.0
2011-12-15,GLFI,27,130.0
2012-05-15,GLFI,71,151.0
2012-12-15,GLFI,99,657.0
2013-05-15,GLFI,126,211.0
2013-12-15,GLFI,215,890.5
2014-05-15,GLFI,181,-171.5
2014-12-15,GLFI,255,790.0
2015-05-15,GLFI,173,-545.0
2015-12-15,GLFI,313,1248.5
2016-05-15,GLFI,220,-468.5
2016-12-15,GLFI,333,367.0
2017-05-15,GLFI,183,-1134.0
2011-12-15,GLMG,22,242.0
2012-05-15,GLMG,22,66.0
2012-12-15,GLMG,26,-22.0
2013-05-15,GLMG,26,78.0
2013-12-15,GLMG,42,78.0
2014-05-15,GLMG,40,118.0
2014-12-15,GLMG,31,-229.0
2015-05-15,GLMG,30,89.0
2015-12-15,GLMG,20,-140.0
2016-05-15,GLMG,20,-20.0
2009-12-15,GLPS,15,204.0
2010-05-15,GLPS,24,45.0
2010-12-15,GLPS,33,9.0
2011-05-15,GLPS,30,34.5
2011-12-15,GLPS,21,-127.5
2012-05-15,GLPS,15,-24.0
2012-12-15,GLPS,9,-88.5
2013-05-15,GLPS,7,-3.0
2013-12-15,GLPS,2,-36.0
2014-05-15,GLPS,2,7.5
2015-12-15,GSBL,11,161.0
2016-05-15,GSBL,11,4.0
2016-12-15,GSBL,8,-43.0
2017-05-15,GSBL,5,-51.0
2004-12-15,HECE,1,6.0
2006-12-15,HECE,1,0.0
2007-05-15,HECE,1,8.0
2012-05-15,HECE,1,-11.0
2013-05-15,HECE,1,0.0
2005-05-15,HEED,1,7.0
2005-12-15,HEED,1,-4.0
2006-05-15,HEED,1,3.0
2006-12-15,HEED,1,-3.0
1997-12-15,HIST,251,2872.0
1998-05-15,HIST,285,569.5
1998-12-15,HIST,221,-997.5
1999-05-15,HIST,309,1380.0
1999-12-15,HIST,265,-635.0
2000-05-15,HIST,269,-4.0
2000-12-15,HIST,247,-103.0
2001-05-15,HIST,282,312.0
2001-12-15,HIST,224,-681.0
2002-05-15,HIST,278,780.0
2002-12-15,HIST,275,-89.0
2003-05-15,HIST,331,922.0
2003-12-15,HIST,266,-1000.0
2004-05-15,HIST,317,607.0
2004-12-15,HIST,251,-889.0
2005-05-15,HIST,313,716.0
2005-12-15,HIST,264,-610.0
2006-05-15,HIST,319,846.0
2006-12-15,HIST,255,-933.0
2007-05-15,HIST,305,544.0
2007-12-15,HIST,274,-315.0
2008-05-15,HIST,321,571.0
2008-12-15,HIST,272,-733.0
2009-05-15,HIST,290,237.0
2009-12-15,HIST,244,-550.5
2010-05-15,HIST,320,1039.0
2010-12-15,HIST,288,-102.5
2011-05-15,HIST,301,-30.0
2011-12-15,HIST,261,-682.0
2012-05-15,HIST,284,410.0
2012-12-15,HIST,224,-822.0
2013-05-15,HIST,249,275.0
2013-12-15,HIST,209,-562.0
2014-05-15,HIST,225,327.0
2014-12-15,HIST,192,-415.0
2015-05-15,HIST,213,309.0
2015-12-15,HIST,170,-609.0
2016-05-15,HIST,189,239.0
2016-12-15,HIST,163,-232.0
2017-05-15,HIST,173,145.0
2002-12-15,HOME,1,14.0
2003-05-15,HOME,1,-3.0
1997-12-15,HREL,32,96.0
1998-05-15,HREL,33,96.0
1998-12-15,HREL,30,-102.0
1999-05-15,HREL,29,78.0
1999-12-15,HREL,21,-105.0
2000-05-15,HREL,25,75.0
2000-12-15,HREL,22,-72.0
2001-05-15,HREL,25,81.0
2001-12-15,HREL,28,-63.0
2002-05-15,HREL,36,123.0
2002-12-15,HREL,40,-81.0
2003-05-15,HREL,43,123.0
2003-12-15,HREL,17,-156.0
2004-05-15,HREL,45,177.0
2004-12-15,HREL,41,-36.0
2005-05-15,HREL,41,12.0
2005-12-15,HREL,46,21.0
2006-05-15,HREL,20,-135.0
2006-12-15,HREL,17,-30.0
2007-05-15,HREL,20,18.0
2007-12-15,HREL,25,27.0
2008-05-15,HREL,27,3.0
2008-12-15,HREL,20,-33.0
2009-05-15,HREL,29,45.0
2009-12-15,HREL,27,0.0
2010-05-15,HREL,34,39.0
2010-12-15,HREL,28,-38.0
2011-05-15,HREL,24,-18.0
2011-12-15,HREL,16,-33.0
2012-05-15,HREL,19,-23.0
2014-12-15,HREL,1,-86.0
1997-12-15,HRET,12,42.0
1998-05-15,HRET,15,42.0
1998-12-15,HRET,7,-69.0
1999-05-15,HRET,8,27.0
1999-12-15,HRET,7,-27.0
2000-05-15,HRET,7,27.0
2000-12-15,HRET,10,-12.0
2001-05-15,HRET,11,36.0
2001-12-15,HRET,7,-48.0
2002-05-15,HRET,7,18.0
2002-12-15,HRET,2,-30.0
2003-05-15,HRET,2,6.0
2014-05-15,HRMG,10,60.0
2014-12-15,HRMG,21,66.0
2015-05-15,HRMG,20,-6.0
2015-12-15,HRMG,12,-48.0
2016-05-15,HRMG,11,-6.0
2000-12-15,HUSC,3,12.0
2001-05-15,HUSC,7,12.0
2001-12-15,HUSC,16,46.0
2002-05-15,HUSC,18,7.0
2002-12-15,HUSC,13,-16.0
2003-05-15,HUSC,15,1.0
2003-12-15,HUSC,14,-4.0
2004-05-15,HUSC,14,9.0
2004-12-15,HUSC,16,0.0
2005-05-15,HUSC,16,14.0
2005-12-15,HUSC,10,-39.0
2006-05-15,HUSC,13,32.0
2006-12-15,HUSC,15,31.0
2007-05-15,HUSC,21,68.0
2007-12-15,HUSC,15,-76.0
2008-05-15,HUSC,19,30.0
2008-12-15,HUSC,17,-18.0
2009-05-15,HUSC,21,16.0
2009-12-15,HUSC,29,90.0
2010-05-15,HUSC,18,-89.0
2010-12-15,HUSC,33,109.0
2011-05-15,HUSC,27,-76.0
2011-12-15,HUSC,10,-100.0
2012-05-15,HUSC,6,-38.0
2012-12-15,HUSC,4,-12.0
2013-05-15,HUSC,3,-9.0
2013-12-15,HUSC,3,6.0
2014-05-15,HUSC,2,-6.0
2014-12-15,HUSC,2,3.0
2015-05-15,HUSC,1,-3.0
2015-12-15,HUSC,1,0.0
2013-12-15,HUST,1,13.0
2014-05-15,HUST,2,17.0
2014-12-15,HUST,11,157.0
2015-05-15,HUST,16,71.0
2015-12-15,HUST,21,77.0
2016-05-15,HUST,29,87.0
2016-12-15,HUST,28,23.0
2017-05-15,HUST,28,21.0
2016-12-15,IBGB,17,204.0
2017-05-15,IBGB,19,24.0
2012-12-15,IDHA,24,192.0
2013-05-15,IDHA,14,-80.0
2013-12-15,IDHA,2,-112.0
2014-05-15,IDHA,21,160.0
2015-05-15,IDHA,21,2.0
2015-12-15,IDHA,16,-40.0
2016-05-15,IDHA,17,10.0
1999-05-15,IHUA,3,24.0
2002-05-15,IHUA,2,1.5
2003-05-15,IHUA,4,6.5
2005-05-15,IHUA,1,-24.0
2005-12-15,IHUA,1,0.0
2006-12-15,IHUA,1,0.0
2007-05-15,IHUA,7,48.0
2007-12-15,IHUA,2,-40.0
2008-05-15,IHUA,4,16.0
2008-12-15,IHUA,3,-8.0
2009-05-15,IHUA,7,32.0
2009-12-15,IHUA,1,-48.0
2010-05-15,IHUA,1,-4.0
2010-12-15,IHUA,12,80.0
2011-05-15,IHUA,7,-40.0
2011-12-15,IHUA,22,110.0
2012-05-15,IHUA,34,58.0
2012-12-15,IHUA,37,-192.0
2013-05-15,IHUA,21,92.0
2013-12-15,IHUA,23,-72.0
2014-05-15,IHUA,28,21.0
2014-12-15,IHUA,21,-27.0
2015-05-15,IHUA,35,-2.0
2015-12-15,IHUA,16,-15.0
2016-05-15,IHUA,16,63.0
2016-12-15,IHUA,17,-54.0
2017-05-15,IHUA,12,14.0
1997-12-15,INBF,1,9.0
2010-05-15,INBF,1,-3.0
2002-12-15,INBU,18,247.0
2003-05-15,INBU,18,-9.0
2003-12-15,INBU,14,-59.0
2004-05-15,INBU,13,-32.0
2004-12-15,INBU,9,-14.0
2005-05-15,INBU,8,-26.0
2005-12-15,INBU,5,-36.0
2006-05-15,INBU,5,-16.0
2006-12-15,INBU,3,-36.0
2007-05-15,INBU,3,-4.0
2007-12-15,INBU,1,-12.0
2008-05-15,INBU,2,4.0
2009-12-15,INBU,1,-4.0
1997-12-15,INCS,2,12.0
1998-12-15,INCS,1,-9.0
1999-05-15,INCS,1,3.0
1999-12-15,INCS,1,-3.0
2000-05-15,INCS,3,6.0
2000-12-15,INCS,1,-6.0
2001-05-15,INCS,1,0.0
2001-12-15,INCS,3,9.0
2002-05-15,INCS,3,0.0
2002-12-15,INCS,2,-3.0
2003-05-15,INCS,3,-3.0
2003-12-15,INCS,2,-3.0
2004-05-15,INCS,2,3.0
2004-12-15,INCS,1,-3.0
2005-05-15,INCS,1,0.0
2011-05-15,INCS,1,0.0
2011-12-15,INCS,1,3.0
2002-12-15,INDE,30,434.0
2003-05-15,INDE,31,9.0
2003-12-15,INDE,25,-68.0
2004-05-15,INDE,22,-52.0
2004-12-15,INDE,28,109.0
2005-05-15,INDE,26,-49.0
2005-12-15,INDE,28,40.0
2006-05-15,INDE,28,6.0
2006-12-15,INDE,16,-211.0
2007-05-15,INDE,16,20.0
2007-12-15,INDE,3,-192.0
2008-05-15,INDE,3,-2.0
1997-12-15,INDI,32,316.0
1998-05-15,INDI,46,190.0
1998-12-15,INDI,32,-133.0
1999-05-15,INDI,52,173.0
1999-12-15,INDI,34,-173.0
2000-05-15,INDI,41,20.0
2000-12-15,INDI,37,4.0
2001-05-15,INDI,49,153.0
2001-12-15,INDI,34,-187.0
2002-05-15,INDI,47,90.0
2002-12-15,INDI,36,-138.0
2003-05-15,INDI,41,48.0
2003-12-15,INDI,28,-89.0
2004-05-15,INDI,41,153.0
2004-12-15,INDI,28,-110.0
2005-05-15,INDI,38,104.0
2005-12-15,INDI,28,-148.0
2006-05-15,INDI,27,-7.0
2006-12-15,INDI,25,-22.0
2007-05-15,INDI,51,271.0
2007-12-15,INDI,55,65.0
2008-05-15,INDI,65,124.0
2008-12-15,INDI,65,-48.0
2009-05-15,INDI,57,-74.0
2009-12-15,INDI,27,-307.0
2010-05-15,INDI,26,-1.0
2010-12-15,INDI,32,85.0
2011-05-15,INDI,41,70.0
2011-12-15,INDI,32,-66.0
2012-05-15,INDI,34,-16.0
2012-12-15,INDI,30,-37.0
2013-05-15,INDI,31,-1.0
2013-12-15,INDI,30,-25.0
2014-05-15,INDI,33,46.0
2014-12-15,INDI,37,83.0
2015-05-15,INDI,41,76.0
2015-12-15,INDI,34,-121.0
2016-05-15,INDI,39,71.0
2016-12-15,INDI,31,-109.0
2017-05-15,INDI,30,-16.0
1998-12-15,INFI,2,6.0
1999-05-15,INFI,2,-3.0
1999-12-15,INFI,2,0.0
2000-05-15,INFI,1,-3.0
2001-05-15,INFI,1,3.0
2006-12-15,INFI,1,3.0
1997-12-15,INFO,5,85.0
1998-05-15,INFO,15,167.0
1998-12-15,INFO,12,-61.0
1999-05-15,INFO,14,34.0
1999-12-15,INFO,14,0.0
2000-05-15,INFO,15,0.0
2000-12-15,INFO,4,-158.0
2001-05-15,INFO,4,-5.0
2001-12-15,INFO,2,-26.0
2003-05-15,INFO,3,17.0
2003-12-15,INFO,3,0.0
2004-05-15,INFO,8,65.0
2004-12-15,INFO,4,-52.0
2005-05-15,INFO,5,12.0
2005-12-15,INFO,1,-62.0
2006-05-15,INFO,2,17.0
2006-12-15,INFO,4,30.0
2007-05-15,INFO,3,-14.0
2007-12-15,INFO,3,6.0
2008-05-15,INFO,3,0.0
2008-12-15,INFO,3,-9.0
2009-05-15,INFO,6,50.0
2009-12-15,INFO,4,-41.0
2010-05-15,INFO,8,78.0
2010-12-15,INFO,1,-114.0
2011-05-15,INFO,2,12.0
2015-05-15,INFO,1,-24.0
2017-05-15,INFO,1,7.0
2008-12-15,INLJ,6,68.0
2009-05-15,INLJ,10,46.0
2009-12-15,INLJ,18,100.0
2010-05-15,INLJ,16,-29.0
2010-12-15,INLJ,19,21.0
2011-05-15,INLJ,19,2.0
2011-12-15,INLJ,17,-15.0
2012-05-15,INLJ,15,-12.0
2012-12-15,INLJ,23,78.0
2013-05-15,INLJ,23,-4.0
2013-12-15,INLJ,20,-43.0
2014-05-15,INLJ,18,-14.0
2014-12-15,INLJ,23,50.0
2015-05-15,INLJ,22,-15.0
2015-12-15,INLJ,29,102.0
2016-05-15,INLJ,30,-15.0
2016-12-15,INLJ,25,-25.0
2017-05-15,INLJ,19,-82.0
1998-12-15,INPE,1,15.0
1999-05-15,INPE,22,338.0
1999-12-15,INPE,25,2.0
2000-05-15,INPE,28,66.0
2000-12-15,INPE,37,151.0
2001-05-15,INPE,45,34.0
2001-12-15,INPE,40,6.0
2002-05-15,INPE,47,96.0
2002-12-15,INPE,57,143.0
2003-05-15,INPE,78,220.0
2003-12-15,INPE,76,-30.0
2004-05-15,INPE,102,416.0
2004-12-15,INPE,87,-176.0
2005-05-15,INPE,116,322.0
2005-12-15,INPE,97,-130.0
2006-05-15,INPE,113,61.0
2006-12-15,INPE,79,-354.0
2007-05-15,INPE,97,156.0
2007-12-15,INPE,78,-170.0
2008-05-15,INPE,104,289.0
2008-12-15,INPE,98,36.0
2009-05-15,INPE,111,108.0
2009-12-15,INPE,107,-42.0
2010-05-15,INPE,131,223.0
2010-12-15,INPE,135,400.0
2011-05-15,INPE,135,-236.0
2011-12-15,INPE,94,-525.0
2012-05-15,INPE,121,158.0
2012-12-15,INPE,101,-70.0
2013-05-15,INPE,119,42.0
2013-12-15,INPE,98,-29.0
2014-05-15,INPE,115,221.0
2014-12-15,INPE,102,-185.0
2015-05-15,INPE,125,326.0
